"Polygon","0xa379364f6c399d17a8d093292a6554e87c7e41768d0beecc86a571a75c29d62a","0x1111111254eeb25477b68fb85ed929f73a960582","Polygon","0xa379364f6c399d17a8d093292a6554e87c7e41768d0beecc86a571a75c29d62a","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","2023-05-31 11:16:45.000","agEURA","0.10633481945802989"
"Polygon","0xc34aa549aa32833ee1872b2377e975a4a28ccd26b47e0e6e8de46a193d98271a","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","Polygon","0xc34aa549aa32833ee1872b2377e975a4a28ccd26b47e0e6e8de46a193d98271a","0x0c1ebbb61374da1a8c57cb6681bf27178360d36f","2023-05-31 11:17:51.000","agEURA","0.011"
"Polygon","0xcd3285f4b243e39457f1946b2c1aab3c4f06bdb53e197bb39727d100ed7973f8","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","Polygon","0xcd3285f4b243e39457f1946b2c1aab3c4f06bdb53e197bb39727d100ed7973f8","0x0c1ebbb61374da1a8c57cb6681bf27178360d36f","2023-05-31 11:18:41.000","agEURA","0.01799999"
"BNB Chain","0xbfd81bd7b22fd87380f5a557c30fb669afee674ad5fd8090314b0cfaccacf0fc","0x1111111254eeb25477b68fb85ed929f73a960582","BNB Chain","0xbfd81bd7b22fd87380f5a557c30fb669afee674ad5fd8090314b0cfaccacf0fc","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","2023-05-31 11:21:32.000","agEURA","0.09293920822884992"
"BNB Chain","0x6e42440692d4f875a146451a826d89be480ba0c8ab09ea1268dc94c3b57fc947","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","BNB Chain","0x6e42440692d4f875a146451a826d89be480ba0c8ab09ea1268dc94c3b57fc947","0xe9f183fc656656f1f17af1f2b0df79b8ff9ad8ed","2023-05-31 11:24:41.000","agEURA","0.01221"
"BNB Chain","0xe403789b34338bde04f977eea4787ba152ff56ae83ad2aa8f7d0f141af1f697e","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","BNB Chain","0xe403789b34338bde04f977eea4787ba152ff56ae83ad2aa8f7d0f141af1f697e","0xe9f183fc656656f1f17af1f2b0df79b8ff9ad8ed","2023-05-31 11:26:32.000","agEURA","0.01421"
"Polygon","0x6ba6bf432dfd15b8d383927976c423d582aac1c3c003b91b884c0d3aa464bb1a","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","Polygon","0x6ba6bf432dfd15b8d383927976c423d582aac1c3c003b91b884c0d3aa464bb1a","0x0c1ebbb61374da1a8c57cb6681bf27178360d36f","2023-06-20 13:18:28.000","agEURA","0.01173348"
"Polygon","0x27689c4adf5907c89eff71553db752bde0a4438181f4d1a74c070e50d2d1923d","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","Polygon","0x27689c4adf5907c89eff71553db752bde0a4438181f4d1a74c070e50d2d1923d","0x0c1ebbb61374da1a8c57cb6681bf27178360d36f","2023-06-20 13:19:46.000","agEURA","0.01156013"
"Polygon","0x171965895bdb1cb422e8ee2c0dbe63302eccf212186adf51c29315f364979fdf","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","Polygon","0x171965895bdb1cb422e8ee2c0dbe63302eccf212186adf51c29315f364979fdf","0x0c1ebbb61374da1a8c57cb6681bf27178360d36f","2023-06-20 13:21:00.000","agEURA","0.01156013"
"Polygon","0x7ea8e1ab381acff9baa6391c8f8a457083fb34b8c75bee94293c867a93438ddb","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","Polygon","0x7ea8e1ab381acff9baa6391c8f8a457083fb34b8c75bee94293c867a93438ddb","0x0c1ebbb61374da1a8c57cb6681bf27178360d36f","2023-06-20 13:22:14.000","agEURA","0.02540412"
